label,area,equivalent_diameter,eccentricity,solidity,mean_intensity,image_name,snr_raw,snr_denoised
7,1530.0,44.13679308065777,0.37877993478940775,0.9665192672141504,0.4669383570421633,11500X02.png,4.1016084502864025,4.150692682432727
8,1648.0,45.80719124464573,0.4293625774889919,0.9454962707974757,0.4729440319817247,11500X02.png,4.1016084502864025,4.150692682432727
9,1378.0,41.88703967392604,0.46128833695494037,0.9374149659863945,0.46215316315205324,11500X02.png,4.1016084502864025,4.150692682432727
10,1006.0,35.78936967876878,0.5419651544340475,0.9508506616257089,0.5144505515924063,11500X02.png,4.1016084502864025,4.150692682432727
1,5365.0,82.64944136232349,0.7642124856496617,0.9237258953168044,0.31975074465946673,11500X03.png,4.1016084502864025,4.150692682432727
2,3502.0,66.77488214637701,0.3700117829678644,0.9490514905149051,0.3722533902195944,11500X03.png,4.1016084502864025,4.150692682432727
3,2483.0,56.22680668131002,0.577123345315924,0.947348340328119,0.3066594015777878,11500X03.png,4.1016084502864025,4.150692682432727
4,2496.0,56.37380511956742,0.5831728878453806,0.9383458646616541,0.37500942684766214,11500X03.png,4.1016084502864025,4.150692682432727
5,2826.0,59.98478935048093,0.3438219743230202,0.9595925297113752,0.39625189070674277,11500X03.png,4.1016084502864025,4.150692682432727
6,2026.0,50.78959851813597,0.49248210533701725,0.9552098066949553,0.35245146429746627,11500X03.png,4.1016084502864025,4.150692682432727
7,1530.0,44.13679308065777,0.37877993478940775,0.9665192672141504,0.4669383570421633,11500X03.png,4.1016084502864025,4.150692682432727
8,1648.0,45.80719124464573,0.4293625774889919,0.9454962707974757,0.4729440319817247,11500X03.png,4.1016084502864025,4.150692682432727
9,1378.0,41.88703967392604,0.46128833695494037,0.9374149659863945,0.46215316315205324,11500X03.png,4.1016084502864025,4.150692682432727
10,1006.0,35.78936967876878,0.5419651544340475,0.9508506616257089,0.5144505515924063,11500X03.png,4.1016084502864025,4.150692682432727
1,4039.0,71.71202494132572,0.2680378830127801,0.9566556134533396,0.3452931952677085,11500X04.png,5.162777542159719,5.2326519750099685
2,3181.0,63.64098515738543,0.5113664477726584,0.9453194650817236,0.3764385351751515,11500X04.png,5.162777542159719,5.2326519750099685
3,2491.0,56.31731266613571,0.30472066231512,0.9428463285389856,0.4507804567029542,11500X04.png,5.162777542159719,5.2326519750099685
4,2468.0,56.05671410639748,0.39463825056328733,0.9580745341614907,0.45905234054724,11500X04.png,5.162777542159719,5.2326519750099685
5,1906.0,49.262506759859676,0.5899241505094729,0.9611699445284921,0.45883381684258173,11500X04.png,5.162777542159719,5.2326519750099685
6,1811.0,48.01912968302716,0.3001980275086372,0.9546652609383237,0.506072909561395,11500X04.png,5.162777542159719,5.2326519750099685
7,1323.0,41.04261099984527,0.7122369543467096,0.962882096069869,0.478787070383709,11500X04.png,5.162777542159719,5.2326519750099685
8,874.0,33.35882734897215,0.5360032187640769,0.9161425576519916,0.5379055054516085,11500X04.png,5.162777542159719,5.2326519750099685
1,4039.0,71.71202494132572,0.2680378830127801,0.9566556134533396,0.3452931952677085,11500X05.png,5.162777542159719,5.2326519750099685
2,3181.0,63.64098515738543,0.5113664477726584,0.9453194650817236,0.3764385351751515,11500X05.png,5.162777542159719,5.2326519750099685
3,2491.0,56.31731266613571,0.30472066231512,0.9428463285389856,0.4507804567029542,11500X05.png,5.162777542159719,5.2326519750099685
4,2468.0,56.05671410639748,0.39463825056328733,0.9580745341614907,0.45905234054724,11500X05.png,5.162777542159719,5.2326519750099685
5,1906.0,49.262506759859676,0.5899241505094729,0.9611699445284921,0.45883381684258173,11500X05.png,5.162777542159719,5.2326519750099685
6,1811.0,48.01912968302716,0.3001980275086372,0.9546652609383237,0.506072909561395,11500X05.png,5.162777542159719,5.2326519750099685
7,1323.0,41.04261099984527,0.7122369543467096,0.962882096069869,0.478787070383709,11500X05.png,5.162777542159719,5.2326519750099685
8,874.0,33.35882734897215,0.5360032187640769,0.9161425576519916,0.5379055054516085,11500X05.png,5.162777542159719,5.2326519750099685
1,4139.0,72.59434189837965,0.3888731868708742,0.9704572098475968,0.3209906721809284,11500X06.png,5.212265682365344,5.310319137726768
2,2873.0,60.481544391856616,0.2550032470052918,0.9475593667546174,0.39208042423373807,11500X06.png,5.212265682365344,5.310319137726768
3,2913.0,60.90112309156153,0.26358733374680565,0.953518821603928,0.37341599186876945,11500X06.png,5.212265682365344,5.310319137726768
4,1385.0,41.99329433919421,0.6945972575926034,0.9794908062234795,0.453103985276421,11500X06.png,5.212265682365344,5.310319137726768
5,1495.0,43.62903986313552,0.41648076045763954,0.9438131313131313,0.4816761754869171,11500X06.png,5.212265682365344,5.310319137726768
6,1520.0,43.992318738587166,0.5261682901769006,0.951188986232791,0.4497316821465428,11500X06.png,5.212265682365344,5.310319137726768
7,1110.0,37.59382787980004,0.42494799501121566,0.9234608985024958,0.5086415827592299,11500X06.png,5.212265682365344,5.310319137726768
8,711.0,30.087760240780646,0.9606986816087967,0.8965952080706179,0.42797495932268825,11500X06.png,5.212265682365344,5.310319137726768
9,4.0,2.256758334191025,1.0,1.0,0.5411764705882353,11500X06.png,5.212265682365344,5.310319137726768
10,307.0,19.77080019204319,0.9514829720595018,0.9303030303030303,0.5368205914287539,11500X06.png,5.212265682365344,5.310319137726768
1,4139.0,72.59434189837965,0.3888731868708742,0.9704572098475968,0.3209906721809284,11500X07.png,5.212265682365344,5.310319137726768
2,2873.0,60.481544391856616,0.2550032470052918,0.9475593667546174,0.39208042423373807,11500X07.png,5.212265682365344,5.310319137726768
3,2913.0,60.90112309156153,0.26358733374680565,0.953518821603928,0.37341599186876945,11500X07.png,5.212265682365344,5.310319137726768
4,1385.0,41.99329433919421,0.6945972575926034,0.9794908062234795,0.453103985276421,11500X07.png,5.212265682365344,5.310319137726768
5,1495.0,43.62903986313552,0.41648076045763954,0.9438131313131313,0.4816761754869171,11500X07.png,5.212265682365344,5.310319137726768
6,1520.0,43.992318738587166,0.5261682901769006,0.951188986232791,0.4497316821465428,11500X07.png,5.212265682365344,5.310319137726768
7,1110.0,37.59382787980004,0.42494799501121566,0.9234608985024958,0.5086415827592299,11500X07.png,5.212265682365344,5.310319137726768
8,711.0,30.087760240780646,0.9606986816087967,0.8965952080706179,0.42797495932268825,11500X07.png,5.212265682365344,5.310319137726768
9,4.0,2.256758334191025,1.0,1.0,0.5411764705882353,11500X07.png,5.212265682365344,5.310319137726768
10,307.0,19.77080019204319,0.9514829720595018,0.9303030303030303,0.5368205914287539,11500X07.png,5.212265682365344,5.310319137726768
1,5300.0,82.14724333230156,0.5733013163160324,0.9773188272174074,0.2978623751387347,11500X08.png,4.6537523111482235,4.709817477604665
2,3372.0,65.5237647334688,0.4076693788398165,0.9623287671232876,0.3262833484520736,11500X08.png,4.6537523111482235,4.709817477604665
3,2225.0,53.225538860924054,0.45599892108140666,0.9741681260945709,0.44850231328486456,11500X08.png,4.6537523111482235,4.709817477604665
4,2150.0,52.320789569544914,0.2779915088373444,0.9619686800894854,0.4758103055175559,11500X08.png,4.6537523111482235,4.709817477604665
5,2156.0,52.39374445913377,0.3112678229671815,0.9544046038069942,0.4824220597329841,11500X08.png,4.6537523111482235,4.709817477604665
6,2025.0,50.77706251929806,0.4009518969079386,0.9597156398104265,0.4728733962720891,11500X08.png,4.6537523111482235,4.709817477604665
7,1425.0,42.59537945889914,0.8142708333421641,0.9418374091209517,0.4497557619539044,11500X08.png,4.6537523111482235,4.709817477604665
8,1125.0,37.8469878303024,0.43599535897013325,0.9607173356105893,0.5144993464052288,11500X08.png,4.6537523111482235,4.709817477604665
9,683.0,29.489364337912,0.7429850635286702,0.9486111111111111,0.5482674475353831,11500X08.png,4.6537523111482235,4.709817477604665
10,556.0,26.60678836073137,0.33201609259812087,0.9220563847429519,0.5926012131471293,11500X08.png,4.6537523111482235,4.709817477604665
11,371.0,21.73411767467788,0.5095024150841936,0.9228855721393034,0.6050842978700914,11500X08.png,4.6537523111482235,4.709817477604665
1,5300.0,82.14724333230156,0.5733013163160324,0.9773188272174074,0.2978623751387347,11500X09.png,4.6537523111482235,4.709817477604665
2,3372.0,65.5237647334688,0.4076693788398165,0.9623287671232876,0.3262833484520736,11500X09.png,4.6537523111482235,4.709817477604665
3,2225.0,53.225538860924054,0.45599892108140666,0.9741681260945709,0.44850231328486456,11500X09.png,4.6537523111482235,4.709817477604665
4,2150.0,52.320789569544914,0.2779915088373444,0.9619686800894854,0.4758103055175559,11500X09.png,4.6537523111482235,4.709817477604665
5,2156.0,52.39374445913377,0.3112678229671815,0.9544046038069942,0.4824220597329841,11500X09.png,4.6537523111482235,4.709817477604665
6,2025.0,50.77706251929806,0.4009518969079386,0.9597156398104265,0.4728733962720891,11500X09.png,4.6537523111482235,4.709817477604665
7,1425.0,42.59537945889914,0.8142708333421641,0.9418374091209517,0.4497557619539044,11500X09.png,4.6537523111482235,4.709817477604665
8,1125.0,37.8469878303024,0.43599535897013325,0.9607173356105893,0.5144993464052288,11500X09.png,4.6537523111482235,4.709817477604665
9,683.0,29.489364337912,0.7429850635286702,0.9486111111111111,0.5482674475353831,11500X09.png,4.6537523111482235,4.709817477604665
10,556.0,26.60678836073137,0.33201609259812087,0.9220563847429519,0.5926012131471293,11500X09.png,4.6537523111482235,4.709817477604665
11,371.0,21.73411767467788,0.5095024150841936,0.9228855721393034,0.6050842978700914,11500X09.png,4.6537523111482235,4.709817477604665
1,4911.0,79.07515035834193,0.5488608605379709,0.9067577548005908,0.34060392635979253,11500X10.png,4.875722531505986,4.924382083279117
2,4101.0,72.26033056220338,0.608212909547241,0.8772192513368984,0.3893062906703769,11500X10.png,4.875722531505986,4.924382083279117
3,3941.0,70.83669279265709,0.31728092210593845,0.9607508532423208,0.4079038364901911,11500X10.png,4.875722531505986,4.924382083279117
4,2748.0,59.15118146691769,0.3106758847505839,0.9642105263157895,0.4330150983246282,11500X10.png,4.875722531505986,4.924382083279117
5,1787.0,47.69988539233334,0.36215020791020675,0.9351125065410779,0.5146669300064738,11500X10.png,4.875722531505986,4.924382083279117
6,1028.0,36.17858830838687,0.7507059771459811,0.9688972667295005,0.5040703440909439,11500X10.png,4.875722531505986,4.924382083279117
7,740.0,30.695231927842155,0.3588282635015305,0.9035409035409036,0.579311075781664,11500X10.png,4.875722531505986,4.924382083279117
8,890.0,33.66278649806482,0.8789016511692652,0.956989247311828,0.5140163031504738,11500X10.png,4.875722531505986,4.924382083279117
9,742.0,30.736683981742253,0.8912903493932441,0.9623865110246433,0.5153110300724063,11500X10.png,4.875722531505986,4.924382083279117
1,3408.0,65.872607117507,0.7803605822490802,0.9659863945578231,0.4028986007548559,11500X100.png,5.567783343233464,5.64907598382064
2,2597.0,57.50307033261109,0.5416900250428095,0.8939759036144578,0.3102599530378189,11500X100.png,5.567783343233464,5.64907598382064
3,1951.0,49.84064959225855,0.8004176744599082,0.9769654481722584,0.36401443201575867,11500X100.png,5.567783343233464,5.64907598382064
4,1441.0,42.83384390833222,0.7701132044095288,0.9723346828609987,0.3222544257119919,11500X100.png,5.567783343233464,5.64907598382064
5,1843.0,48.44151608844324,0.3611804928826938,0.9679621848739496,0.4227846754545551,11500X100.png,5.567783343233464,5.64907598382064
6,1693.0,46.42838085951986,0.21273780880409923,0.964123006833713,0.47274011790185655,11500X100.png,5.567783343233464,5.64907598382064
7,1712.0,46.68817945247596,0.3733161145093977,0.9591036414565827,0.47024463991203963,11500X100.png,5.567783343233464,5.64907598382064
8,1505.0,43.77471318953923,0.9544015570978426,0.9017375674056322,0.4682352941176471,11500X100.png,5.567783343233464,5.64907598382064
9,681.0,29.44615645486938,0.5316235855618504,0.9524475524475524,0.5500734214390602,11500X100.png,5.567783343233464,5.64907598382064
10,509.0,25.45739437315213,0.779169890914505,0.9695238095238096,0.5306521822874534,11500X100.png,5.567783343233464,5.64907598382064
11,10.0,3.5682482323055424,1.0,1.0,0.5105882352941177,11500X100.png,5.567783343233464,5.64907598382064
12,9.0,3.385137501286538,1.0,1.0,0.5224400871459696,11500X100.png,5.567783343233464,5.64907598382064
1,3408.0,65.872607117507,0.7803605822490802,0.9659863945578231,0.4028986007548559,11500X101.png,5.567783343233464,5.64907598382064
2,2597.0,57.50307033261109,0.5416900250428095,0.8939759036144578,0.3102599530378189,11500X101.png,5.567783343233464,5.64907598382064
3,1951.0,49.84064959225855,0.8004176744599082,0.9769654481722584,0.36401443201575867,11500X101.png,5.567783343233464,5.64907598382064
4,1441.0,42.83384390833222,0.7701132044095288,0.9723346828609987,0.3222544257119919,11500X101.png,5.567783343233464,5.64907598382064
5,1843.0,48.44151608844324,0.3611804928826938,0.9679621848739496,0.4227846754545551,11500X101.png,5.567783343233464,5.64907598382064
6,1693.0,46.42838085951986,0.21273780880409923,0.964123006833713,0.47274011790185655,11500X101.png,5.567783343233464,5.64907598382064
7,1712.0,46.68817945247596,0.3733161145093977,0.9591036414565827,0.47024463991203963,11500X101.png,5.567783343233464,5.64907598382064
8,1505.0,43.77471318953923,0.9544015570978426,0.9017375674056322,0.4682352941176471,11500X101.png,5.567783343233464,5.64907598382064
9,681.0,29.44615645486938,0.5316235855618504,0.9524475524475524,0.5500734214390602,11500X101.png,5.567783343233464,5.64907598382064
10,509.0,25.45739437315213,0.779169890914505,0.9695238095238096,0.5306521822874534,11500X101.png,5.567783343233464,5.64907598382064
11,10.0,3.5682482323055424,1.0,1.0,0.5105882352941177,11500X101.png,5.567783343233464,5.64907598382064
12,9.0,3.385137501286538,1.0,1.0,0.5224400871459696,11500X101.png,5.567783343233464,5.64907598382064
1,3864.0,70.14126888541915,0.6553731069472744,0.9676934635612322,0.33740206227418507,11500X102.png,4.970535904365341,5.04543451797231
2,3148.0,63.310015691249774,0.21221650746069698,0.950196196800483,0.3484615192964098,11500X102.png,4.970535904365341,5.04543451797231
3,2644.0,58.021076827992175,0.2536864534102406,0.9625045504186385,0.3752825487229688,11500X102.png,4.970535904365341,5.04543451797231
4,1715.0,46.72906824687182,0.7123689812343146,0.9543683917640512,0.38290287543588863,11500X102.png,4.970535904365341,5.04543451797231
5,1988.0,50.31103472334378,0.35956808976070187,0.9716520039100685,0.39333057166528584,11500X102.png,4.970535904365341,5.04543451797231
6,1789.0,47.72657064498984,0.3157060286515587,0.9571963616907437,0.4377842808448142,11500X102.png,4.970535904365341,5.04543451797231
7,1849.0,48.520304185107044,0.3049665560149408,0.9530927835051546,0.4385582031622816,11500X102.png,4.970535904365341,5.04543451797231
8,1182.0,38.79393176615336,0.6199420918971437,0.9501607717041801,0.4333366510732889,11500X102.png,4.970535904365341,5.04543451797231
9,1234.0,39.63808267566925,0.2383986067890718,0.946319018404908,0.4683573267232339,11500X102.png,4.970535904365341,5.04543451797231
10,1167.0,38.54699143520717,0.9263156051291876,0.8587196467991169,0.4338088277298923,11500X102.png,4.970535904365341,5.04543451797231
1,3864.0,70.14126888541915,0.6553731069472744,0.9676934635612322,0.33740206227418507,11500X103.png,4.970535904365341,5.04543451797231
2,3148.0,63.310015691249774,0.21221650746069698,0.950196196800483,0.3484615192964098,11500X103.png,4.970535904365341,5.04543451797231
3,2644.0,58.021076827992175,0.2536864534102406,0.9625045504186385,0.3752825487229688,11500X103.png,4.970535904365341,5.04543451797231
4,1715.0,46.72906824687182,0.7123689812343146,0.9543683917640512,0.38290287543588863,11500X103.png,4.970535904365341,5.04543451797231
5,1988.0,50.31103472334378,0.35956808976070187,0.9716520039100685,0.39333057166528584,11500X103.png,4.970535904365341,5.04543451797231
6,1789.0,47.72657064498984,0.3157060286515587,0.9571963616907437,0.4377842808448142,11500X103.png,4.970535904365341,5.04543451797231
7,1849.0,48.520304185107044,0.3049665560149408,0.9530927835051546,0.4385582031622816,11500X103.png,4.970535904365341,5.04543451797231
8,1182.0,38.79393176615336,0.6199420918971437,0.9501607717041801,0.4333366510732889,11500X103.png,4.970535904365341,5.04543451797231
9,1234.0,39.63808267566925,0.2383986067890718,0.946319018404908,0.4683573267232339,11500X103.png,4.970535904365341,5.04543451797231
10,1167.0,38.54699143520717,0.9263156051291876,0.8587196467991169,0.4338088277298923,11500X103.png,4.970535904365341,5.04543451797231
1,1926.0,49.52029243815028,0.43764050412763916,0.9654135338345865,0.30179585853032803,11500X104.png,5.304056131744044,5.4422113647089985
2,1904.0,49.2366539599895,0.18898956186654248,0.9669883189436262,0.32884536167408135,11500X104.png,5.304056131744044,5.4422113647089985
3,1868.0,48.76896010338219,0.26566724643161965,0.9574577139928242,0.33333123399252634,11500X104.png,5.304056131744044,5.4422113647089985
4,1901.0,49.197849287764036,0.3809527094123288,0.9514514514514515,0.3578880052810183,11500X104.png,5.304056131744044,5.4422113647089985
5,2279.0,53.86754980924449,0.6985183595073992,0.9567590260285475,0.3561520790852541,11500X104.png,5.304056131744044,5.4422113647089985
6,1681.0,46.26354585091602,0.2628998402540156,0.946509009009009,0.3622190339550455,11500X104.png,5.304056131744044,5.4422113647089985
7,977.0,35.269746741453275,0.8939816846839238,0.941233140655106,0.32258012724025126,11500X104.png,5.304056131744044,5.4422113647089985
8,891.0,33.681692866586,0.8957272562530586,0.9418604651162791,0.3115292357122422,11500X104.png,5.304056131744044,5.4422113647089985
1,1926.0,49.52029243815028,0.43764050412763916,0.9654135338345865,0.30179585853032803,11500X105.png,5.304056131744044,5.4422113647089985
2,1904.0,49.2366539599895,0.18898956186654248,0.9669883189436262,0.32884536167408135,11500X105.png,5.304056131744044,5.4422113647089985
3,1868.0,48.76896010338219,0.26566724643161965,0.9574577139928242,0.33333123399252634,11500X105.png,5.304056131744044,5.4422113647089985
4,1901.0,49.197849287764036,0.3809527094123288,0.9514514514514515,0.3578880052810183,11500X105.png,5.304056131744044,5.4422113647089985
5,2279.0,53.86754980924449,0.6985183595073992,0.9567590260285475,0.3561520790852541,11500X105.png,5.304056131744044,5.4422113647089985
6,1681.0,46.26354585091602,0.2628998402540156,0.946509009009009,0.3622190339550455,11500X105.png,5.304056131744044,5.4422113647089985
7,977.0,35.269746741453275,0.8939816846839238,0.941233140655106,0.32258012724025126,11500X105.png,5.304056131744044,5.4422113647089985
8,891.0,33.681692866586,0.8957272562530586,0.9418604651162791,0.3115292357122422,11500X105.png,5.304056131744044,5.4422113647089985
1,3853.0,70.04135896643199,0.19805250456727821,0.9700402819738168,0.29178791163493695,11500X106.png,4.311088563829532,4.376870068638712
2,3390.0,65.69841745926763,0.491288036979569,0.9573566789042643,0.2972398634970212,11500X106.png,4.311088563829532,4.376870068638712
3,2992.0,61.72141215046531,0.1529765381014134,0.9689119170984456,0.33479474677571563,11500X106.png,4.311088563829532,4.376870068638712
4,1682.0,46.27730452656619,0.7583255530349443,0.9627933600457927,0.3402974983096687,11500X106.png,4.311088563829532,4.376870068638712
5,2050.0,51.08953969950291,0.3802697007332683,0.9633458646616542,0.3910014347202295,11500X106.png,4.311088563829532,4.376870068638712
6,1828.0,48.243982917830046,0.37014090730548826,0.9692470837751855,0.4157227442399279,11500X106.png,4.311088563829532,4.376870068638712
7,1642.0,45.723728330650566,0.272267748079026,0.9704491725768322,0.39506102075422134,11500X106.png,4.311088563829532,4.376870068638712
8,1621.0,45.430400636750925,0.3025403677595757,0.9512910798122066,0.42944200505618657,11500X106.png,4.311088563829532,4.376870068638712
9,1158.0,38.39806496170502,0.24481762166280446,0.9554455445544554,0.4540892004470181,11500X106.png,4.311088563829532,4.376870068638712
10,1188.0,38.89226888657144,0.48569959483521574,0.9317647058823529,0.4456922162804516,11500X106.png,4.311088563829532,4.376870068638712
11,1010.0,35.86045091995518,0.24198907149538376,0.957345971563981,0.47240147544166183,11500X106.png,4.311088563829532,4.376870068638712
12,603.0,27.70854462932514,0.9131286129058426,0.9741518578352181,0.35558807270835363,11500X106.png,4.311088563829532,4.376870068638712
13,488.0,24.926710529686012,0.920658169872441,0.9475728155339805,0.44255062680810026,11500X106.png,4.311088563829532,4.376870068638712
14,357.0,21.320096563347295,0.9064749548863282,0.9444444444444444,0.47089580930411384,11500X106.png,4.311088563829532,4.376870068638712
1,3853.0,70.04135896643199,0.19805250456727821,0.9700402819738168,0.29178791163493695,11500X107.png,4.311088563829532,4.376870068638712
2,3390.0,65.69841745926763,0.491288036979569,0.9573566789042643,0.2972398634970212,11500X107.png,4.311088563829532,4.376870068638712
3,2992.0,61.72141215046531,0.1529765381014134,0.9689119170984456,0.33479474677571563,11500X107.png,4.311088563829532,4.376870068638712
4,1682.0,46.27730452656619,0.7583255530349443,0.9627933600457927,0.3402974983096687,11500X107.png,4.311088563829532,4.376870068638712
5,2050.0,51.08953969950291,0.3802697007332683,0.9633458646616542,0.3910014347202295,11500X107.png,4.311088563829532,4.376870068638712
6,1828.0,48.243982917830046,0.37014090730548826,0.9692470837751855,0.4157227442399279,11500X107.png,4.311088563829532,4.376870068638712
7,1642.0,45.723728330650566,0.272267748079026,0.9704491725768322,0.39506102075422134,11500X107.png,4.311088563829532,4.376870068638712
8,1621.0,45.430400636750925,0.3025403677595757,0.9512910798122066,0.42944200505618657,11500X107.png,4.311088563829532,4.376870068638712
9,1158.0,38.39806496170502,0.24481762166280446,0.9554455445544554,0.4540892004470181,11500X107.png,4.311088563829532,4.376870068638712
10,1188.0,38.89226888657144,0.48569959483521574,0.9317647058823529,0.4456922162804516,11500X107.png,4.311088563829532,4.376870068638712
11,1010.0,35.86045091995518,0.24198907149538376,0.957345971563981,0.47240147544166183,11500X107.png,4.311088563829532,4.376870068638712
12,603.0,27.70854462932514,0.9131286129058426,0.9741518578352181,0.35558807270835363,11500X107.png,4.311088563829532,4.376870068638712
13,488.0,24.926710529686012,0.920658169872441,0.9475728155339805,0.44255062680810026,11500X107.png,4.311088563829532,4.376870068638712
14,357.0,21.320096563347295,0.9064749548863282,0.9444444444444444,0.47089580930411384,11500X107.png,4.311088563829532,4.376870068638712
1,3671.0,68.36711467308521,0.7725344778738303,0.9696249339672478,0.23208187115761586,11500X108.png,5.252980389783631,5.323658948005634
2,2945.0,61.23471612774125,0.26746663476479043,0.9621038876184254,0.3736103066014182,11500X108.png,5.252980389783631,5.323658948005634
3,2767.0,59.355318382451586,0.6439458194874931,0.9571082670356278,0.398044176109186,11500X108.png,5.252980389783631,5.323658948005634
4,3270.0,64.52513704971096,0.7818048336290289,0.9475514343668502,0.38815134616537744,11500X108.png,5.252980389783631,5.323658948005634
5,1363.0,41.658438514591815,0.6885310097255921,0.9680397727272727,0.4119718613784472,11500X108.png,5.252980389783631,5.323658948005634
6,1532.0,44.16563123667847,0.34111926088442146,0.9629164047768699,0.44589156811549685,11500X108.png,5.252980389783631,5.323658948005634
7,870.0,33.282403818227905,0.8855564893492883,0.9497816593886463,0.4303763804372323,11500X108.png,5.252980389783631,5.323658948005634
1,3671.0,68.36711467308521,0.7725344778738303,0.9696249339672478,0.23208187115761586,11500X109.png,5.252980389783631,5.323658948005634
2,2945.0,61.23471612774125,0.26746663476479043,0.9621038876184254,0.3736103066014182,11500X109.png,5.252980389783631,5.323658948005634
3,2767.0,59.355318382451586,0.6439458194874931,0.9571082670356278,0.398044176109186,11500X109.png,5.252980389783631,5.323658948005634
4,3270.0,64.52513704971096,0.7818048336290289,0.9475514343668502,0.38815134616537744,11500X109.png,5.252980389783631,5.323658948005634
5,1363.0,41.658438514591815,0.6885310097255921,0.9680397727272727,0.4119718613784472,11500X109.png,5.252980389783631,5.323658948005634
6,1532.0,44.16563123667847,0.34111926088442146,0.9629164047768699,0.44589156811549685,11500X109.png,5.252980389783631,5.323658948005634
7,870.0,33.282403818227905,0.8855564893492883,0.9497816593886463,0.4303763804372323,11500X109.png,5.252980389783631,5.323658948005634
1,4911.0,79.07515035834193,0.5488608605379709,0.9067577548005908,0.34060392635979253,11500X11.png,4.875722531505986,4.924382083279117
2,4101.0,72.26033056220338,0.608212909547241,0.8772192513368984,0.3893062906703769,11500X11.png,4.875722531505986,4.924382083279117
3,3941.0,70.83669279265709,0.31728092210593845,0.9607508532423208,0.4079038364901911,11500X11.png,4.875722531505986,4.924382083279117
4,2748.0,59.15118146691769,0.3106758847505839,0.9642105263157895,0.4330150983246282,11500X11.png,4.875722531505986,4.924382083279117
5,1787.0,47.69988539233334,0.36215020791020675,0.9351125065410779,0.5146669300064738,11500X11.png,4.875722531505986,4.924382083279117
6,1028.0,36.17858830838687,0.7507059771459811,0.9688972667295005,0.5040703440909439,11500X11.png,4.875722531505986,4.924382083279117
7,740.0,30.695231927842155,0.3588282635015305,0.9035409035409036,0.579311075781664,11500X11.png,4.875722531505986,4.924382083279117
8,890.0,33.66278649806482,0.8789016511692652,0.956989247311828,0.5140163031504738,11500X11.png,4.875722531505986,4.924382083279117
9,742.0,30.736683981742253,0.8912903493932441,0.9623865110246433,0.5153110300724063,11500X11.png,4.875722531505986,4.924382083279117
1,7389.0,96.99467509120342,0.7882042523098272,0.9463370901639344,0.2850867346532604,11500X110.png,4.907671965994561,4.962945131449002
